AUDUSD;AUDUSD;Forex;Majors;04.08.2003;04.08.2003;5;100000;3;0.0001;0.00001;3
CMCSAUSUSD;COMCAST CORP-CLASS A;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CAGUSUSD;CONAGRA FOODS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
COPUSUSD;CONOCOPHILLIPS;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
STZUSUSD;CONSTELLATION BRANDS INC-A;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLYUSUSD;Consumer Discretionary Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
XLPUSUSD;Consumer Staples Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
GLWUSUSD;CORNING INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
CSUSUSD;Credit Suisse Group AG;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
CMIUSUSD;CUMMINS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
CVSUSUSD;CVS HEALTH CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DHRUSUSD;DANAHER CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DVAUSUSD;DAVITA HEALTHCARE PARTNERS I;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DEUSUSD;DEERE & CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
DALUSUSD;DELTA AIR LINES INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DVNUSUSD;DEVON ENERGY CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DFSUSUSD;DISCOVER FINANCIAL SERVICES;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DGUSUSD;DOLLAR GENERAL CORP;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
DUSUSD;DOMINION RESOURCES INCVA;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
DHIUSUSD;DR HORTON INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
DUKUSUSD;DUKE ENERGY CORP;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EBAYUSUSD;EBAY INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EIXUSUSD;EDISON INTERNATIONAL;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
LLYUSUSD;ELI LILLY & CO;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EAUSUSD;ELECCTRONIC ARTS;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EMRUSUSD;EMERSON ELECTRIC CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
XLEUSUSD;Energy Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
EOGUSUSD;EOG RESOURCES INC;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
EQTUSUSD;EQT CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EFXUSUSD;EQUIFAX INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EXPEUSUSD;EXPEDEA INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ESRXUSUSD;EXPRESS SCRIPTS HOLDING;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ELUSUSD;ESTEE LAUDER COMPANIES-CL A;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
EXCUSUSD;EXELON CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
XOMUSUSD;EXXON MOBIL CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FBUSUSD;FACEBOOK INC-A;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FDXUSUSD;FEDEX CORP;Stocks;US;11.02.2017;11.02.2017;3;0.01;0;0.01;0.001;1
XLFUSUSD;Financial Select Sector SPDR Fund;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FEUSUSD;FIRSTENERGY CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FUSUSD;FORD MOTOR CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
FCXUSUSD;FREEPORT-MCMORAN INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GPSUSUSD;GAP INCTHE;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GEUSUSD;GENERAL ELECTRIC CO;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GISUSUSD;GENERAL MILLS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GMUSUSD;GENERAL MOTORS CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GILDUSUSD;GILEAD SCIENCES INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GSUSUSD;GOLDMAN SACHS GROUP INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HALUSUSD;HALLIBURTON CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HCPUSUSD;HCP INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLVUSUSD;Health Care Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
HESUSUSD;HESS CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HDUSUSD;HOME DEPOT INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HONUSUSD;HONEYWELL INTERNATIONAL INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
HPQUSUSD;HP INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
HUMUSUSD;HUMANA INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ITWUSUSD;ILLINOIS TOOL WORKS;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
XLIUSUSD;Industrial Select Sector SPDR Fund;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
INTCUSUSD;INTEL CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ICEUSUSD;INTERCONTINENTAL EXCHANGE IN;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IPGUSUSD;INTERPUBLIC GROUP OF COS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IBMUSUSD;INTL BUSINESS MACHINES CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
VXXUSUSD;iPath S&P 500 VIX ST Futures ETN;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
TLTUSUSD;iShares 20+ Year Treasury Bond ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IEFUSUSD;iShares 7-10 Year Treasury Bond ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IJHUSUSD;iShares Core S&P Mid-Cap ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IJRUSUSD;iShares Core S&P Small-Cap ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
FXIUSUSD;iShares China Large-Cap ETF;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
EMBUSUSD;iShares JP Morgan USD Emerging Markets Bond ETF;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
EWZUSUSD;iShares MSCI Brazil Capped;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
EFAUSUSD;iShares MSCI EAFE ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
EEMUSUSD;iShares MSCI Emerging Markets ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
EWHUSUSD;iShares MSCI Hong Kong ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
EWJUSUSD;iShares MSCI Japan ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
EWWUSUSD;iShares MSCI Mexico Capped;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IWFUSUSD;iShares Russell 1000 Growth ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IWDUSUSD;iShares Russell 1000 Value ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IWMUSUSD;iShares Russell 2000 ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IVWUSUSD;iShares S&P 500 Growth ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IVEUSUSD;iShares S&P 500 Value ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
DVYUSUSD;iShares Select Dividend ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
SLVUSUSD;iShares Silver Trust ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
IYRUSUSD;iShares US Real Estate ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
ITUBUSUSD;Itau Unibanco Holding SA;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
SJMUSUSD;JM SMUCKER COMPANY;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
JNJUSUSD;JOHNSON & JOHNSON;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
JCIUSUSD;JOHNSON CONTROLS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
JPMUSUSD;JPMORGAN CHASE & CO;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
KUSUSD;KELLOGG CO;Stocks;US;05.11.2017;05.11.2017;3;0.01;0;0.01;0.001;1
KEYUSUSD;KEYCORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
KMBUSUSD;KIMBERLY-CLARK CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
KMIUSUSD;KINDER MORGAN INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
KSSUSUSD;KOHLS CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
KRUSUSD;KROGER CO;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
LVSUSUSD;Las Vegas Sands Corp;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
LENUSUSD;LENNAR CORP-A;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
LMTUSUSD;LOCKHEED MARTIN CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
LUSUSD;LOEWS CORP; Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
LOWUSUSD;LOWE'S COS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MUSUSD;MACY'S INC;  Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MROUSUSD;MARATHON OIL CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MPCUSUSD;MARATHON PETROLEUM CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MAUSUSD;MASTERCARD INC-CLASS A;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
MCDUSUSD;MCDONALD'S CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MCKUSUSD;MCKESSON CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MRKUSUSD;MERCK & CO INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
METUSUSD;METLIFE INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MGMUSUSD;MGM RESORTS INTERNATIONAL;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MSFTUSUSD;MICROSOFT CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
TAPUSUSD;MOLSON COORS BREWING CO -B;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MONUSUSD;MONSANTO CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
MSUSUSD;MORGAN STANLEY;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
NFLXUSUSD;NETFLIX INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
NWLUSUSD;NEWELL BRANDS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
NEMUSUSD;NEWMONT MINING CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NEEUSUSD;NEXTERA ENERGY INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NKEUSUSD;NIKE INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
NBLUSUSD;NOBLE ENERGY INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
JWNUSUSD;NORDSTROM INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NSCUSUSD;NORFOLK SOUTHERN CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NOCUSUSD;NORTHROP GRUMMAN CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NRGUSUSD;NRG ENERGY INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
NVDAUSUSD;NVIDIA CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
OXYUSUSD;OCCIDENTAL PETROLEUM CORP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
OMCUSUSD;OMNICOM GROUP;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
OKEUSUSD;ONEOK INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
ORCLUSUSD;ORACLE CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
ORLYUSUSD;O'REILLY AUTOMOTIVE INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PCGUSUSD;P G & E CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PYPLUSUSD;PAYPAL HOLDINGS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PHUSUSD;PARKER HANNIFIN CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PEPUSUSD;PEPSICO INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PBRUSUSD;Petroleo Brasileiro SA;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
PFEUSUSD;PFIZER INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
PMUSUSD;PHILIP MORRIS INTERNATIONAL;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PSXUSUSD;PHILLIPS 66;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PXDUSUSD;PIONEER NATURAL RESOURCES CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PNCUSUSD;PNC FINANCIAL SERVICES GROUP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
QQQUSUSD;PowerShares QQQ ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
PPGUSUSD;PPG INDUSTRIES INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PXUSUSD;PRAXAIR INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PCLNUSUSD;PRICELINE GROUP INCTHE;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
PGUSUSD;PROCTER & GAMBLE COTHE;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
PGRUSUSD;PROGRESSIVE CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PRUUSUSD;PRUDENTIAL FINANCIAL INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
PSAUSUSD;PUBLIC STORAGE;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
RRCUSUSD;RANGE RESOURCES CORP;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
RTNUSUSD;RAYTHEON COMPANY;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
RHTUSUSD;RED HAT INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
RFUSUSD;REGIONS FINANCIAL CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
COLUSUSD;ROCKWELL COLLINS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
CRMUSUSD;SALESFORCECOM INC;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
SHWUSUSD;SHERWIN-WILLIAMS COMPANY;Stocks;US;11.05.2017;11.05.2017;3;0.01;0;0.01;0.001;1
SCHWUSUSD;SCHWAB (CHARLES) CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SPGUSUSD;SIMON PROPERTY GROUP INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SNAPUSUSD;SNAP Inc;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SOUSUSD;SOUTHERN COTHE;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
LUVUSUSD;SOUTHWEST AIRLINES CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
JNKUSUSD;SPDR Barclays Capital High Yield Bond ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
DIAUSUSD;SPDR Dow Jones® Industrial Average ETF;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
GLDUSUSD;SPDR Gold Shares ETF;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SPYUSUSD;SPDR S&P 500 ETF;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XOPUSUSD;SPDR S&P Oil & Gas Explor & Prodtn ETF;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SWKUSUSD;STANLEY BLACK & DECKER INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
STTUSUSD;STATE STREET CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SYKUSUSD;STRYKER CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
STIUSUSD;SUNTRUST BANKS INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
SYYUSUSD;SYSCO CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TSMUSUSD;Taiwan Semiconductor Manufacturing Company Limited;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TGTUSUSD;TARGET CORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLKUSUSD;Technology Select Sector SPDR Fund;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TSLAUSUSD;TESLA MOTORS INC;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
TEVAUSUSD;TEVA PHARMACEUTICAL-SP ADR;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TMOUSUSD;THERMO FISHER SCIENTIFIC INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TIFUSUSD;TIFFANY & CO;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TWXUSUSD;TIME WARNER INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TJXUSUSD;TJX COMPANIES INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TRVUSUSD;TRAVELERS COS INCTHE;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TWTRUSUSD;TWITTER INC;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
TSNUSUSD;TYSON FOODS INC-CL A;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
UNPUSUSD;UNION PACIFIC CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
UPSUSUSD;UNITED PARCEL SERVICE-CL B;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
USOUSUSD;United States OilStocks;Stocks;US;26.01.2017;15.11.2017;3;0.01;0;0.01;0.001;1
XUSUSD;UNITED STATES STEEL CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
UTXUSUSD;UNITED TECHNOLOGIES CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
UNHUSUSD;UNITEDHEALTH GROUP INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
USBUSUSD;US BANCORP;Stocks;US;02.11.2017;02.11.2017;3;0.01;0;0.01;0.001;1
XLUUSUSD;Utilities Select Sector SPDR Fund;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VALEUSUSD;Vale SA;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
VLOUSUSD;VALERO ENERGY CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
GDXUSUSD;VanEck Vectors Gold Miners ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
GDXJUSUSD;VanEck Vectors Junior Gold Miners ETF;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
VEAUSUSD;Vanguard FTSE Developed Markets ETF;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VGKUSUSD;Vanguard FTSE Europe ETF;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VNQUSUSD;Vanguard REIT ETF;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
XIVUSUSD;VelocityShares Daily Inverse VIX Short Term ETN;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VZUSUSD;VERIZON COMMUNICATIONS INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VFCUSUSD;VF CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
VUSUSD;VISA INC-CLASS A SHARES;Stocks;US;26.01.2017;26.01.2017;3;0.01;0;0.01;0.001;1
VMCUSUSD;VULCAN MATERIALS CO;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
WMTUSUSD;WAL-MART STORES INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
DISUSUSD;WALT DISNEY COTHE;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
WFCUSUSD;WELLS FARGO & CO;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
HCNUSUSD;WELLTOWER INC;Stocks;US;02.01.2018;02.01.2018;3;0.01;0;0.01;0.001;1
WHRUSUSD;WHIRLPOOL CORP;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
GWWUSUSD;WW GRAINGER INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
YUMUSUSD;YUM! BRANDS INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1
ZBHUSUSD;ZIMMER BIOMET HOLDINGS INC;Stocks;US;15.11.2017;15.11.2017;3;0.01;0;0.01;0.001;1